P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des
20000000,1243.27,22707266.48,2.98,23.67,238.45,0.46,1229.3,318.96,0.3717583847,0.9156588667,3645866.93219384,1027468.55318515,1052078.74105105,21939.695245133702,36864923.882634796,6842127.90107567,6501616.62962644,46266293.726991706,18320945.3261615,0.508386937
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.95,1086.94,261.26,0.4602008792,1.0098415537999998,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.9,1099.0,264.38,0.4608485007,1.0085051645,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.8,1087.77,299.7,0.4383603136,0.998590043,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,1.0,1102.79,323.76,0.45677989049999995,1.0002394958,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.53,1103.51,281.03,0.3853348567,0.9608515384,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.97,1093.33,279.26,0.4620627331,1.0058240619,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.77,1090.99,303.83,0.4350193927,0.9937059120999999,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.88,1098.39,308.15,0.45204629399999996,1.0105128813,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.65,1096.32,285.8,0.4200038772,0.9703768348,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,1.05,1100.05,267.8,0.465196111,0.9994212212000001,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.5,1094.2,297.59,0.35129033590000003,0.9324593952,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.6,1086.06,254.55,0.4008189689,0.9645275335,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.82,1084.6,315.28,0.4396995121,1.0005350792,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.7,1094.92,294.78,0.4234851979,0.9810900275,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.75,1101.42,252.86,0.4453390431,0.9972111207,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.61,1104.69,272.09,0.41444258170000003,0.9678751026000001,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.92,1088.63,288.95,0.45842662549999996,1.0112969537999998,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.47,1091.42,275.15,0.3364755049,0.9130652440000001,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.56,1097.51,319.03,0.38683518829999997,0.9682553306,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1103.96,24233787.65,3.24,16.13,200.58,0.68,1090.11,311.72,0.41614827409999994,0.9740091184999999,3188239.90300895,1160959.94004452,2333033.41681052,22936.0562942106,40290369.0419997,8526070.47392431,8243119.21614271,50610083.4251452,18629838.3668327,0.4647528271
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.89,1119.38,290.89,0.40847133700000005,0.9805564574,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.58,1114.59,312.32,0.3655836229,0.1763598313,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.54,1111.37,259.67,0.27366112,0.9054858501,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.98,1105.73,262.42,0.41555116509999995,0.9872058331,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.94,1107.95,282.17,0.41126563969999996,0.9817684484,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.46,1110.46,296.71,0.17371617809999998,0.8325836659,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.7,1112.94,275.84,0.36601515100000004,0.9597483547,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.54,1115.11,322.58,0.2698890831,0.9054828294,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.61,1118.3,316.68,0.3224519232,0.9343221187999999,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.49,1117.34,271.47,0.2300680119,0.8671461943000001,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.68,1116.37,300.2,0.3546206685,0.9628734959,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.83,1103.54,266.58,0.3908174924,0.9623451861,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.93,1104.88,251.18,0.4081580233,0.9781355821,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.66,1102.44,302.7,0.33471180559999997,0.9471202473,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.86,1101.97,279.06,0.39558810369999997,0.9663245407,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,1.05,1121.1,318.26,0.4195166896,0.9894522389,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.75,1107.04,307.47,0.36809240039999996,0.9571326571,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,1.02,1112.29,286.82,0.42352096969999997,0.9995698308,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.8,1108.81,256.27,0.38780578060000004,0.9601005734999999,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1121.25,23126100.75,3.5,17.01,264.44,0.77,1122.14,292.05,0.38607894090000006,0.9608682174,2836369.27052729,1224330.56023364,1215124.11877009,21654.125119856002,45091190.9581399,11082763.136616,10487248.469591198,55251739.165428504,20810898.3138542,0.4257093027
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.7,1175.54,307.47,0.44308248549999996,1.0095964039,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.56,1171.38,256.14,0.40119223439999996,0.9540451948,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.5,1186.76,259.67,0.3820706411,0.9479701584,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.85,1180.17,282.48,0.467825857,0.9947207854000001,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.47,1182.02,269.57,0.3579623958,0.9332513548,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.52,1178.8,312.46,0.3789064978,0.9494585089,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.81,1167.43,303.34,0.45189619049999996,0.9946640695000001,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,1.03,1174.81,297.07,0.4682140272,0.997125301,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.83,1182.84,268.49,0.4670888475,0.9945614243,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.78,1177.82,250.96,0.4604090776,0.9942174795000001,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.61,1169.83,325.07,0.4116804193,0.9702065846,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.91,1180.48,315.6,0.4642602128,0.9957026568,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,1.03,1184.31,301.11,0.4716395043,1.0004398781000001,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.99,1187.44,287.64,0.4783269637,0.999549118,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.9,1176.9,279.63,0.4705948399,0.9950901713,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.68,1184.73,292.53,0.4475533156,1.0099647170000001,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.59,1168.71,264.27,0.41205185299999997,0.9629659727,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.95,1170.8,273.89,0.47167364289999997,0.9953324778,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.73,1173.72,320.06,0.4462797504,1.0049307994,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1186.83,25137841.06,3.54,20.59,219.74,0.65,1172.76,290.94,0.43326151,0.9883519131,3110410.75528899,1019358.82655181,1826212.80739831,18400.3153121998,40429725.2440887,8590988.87812423,8317557.0140317995,49092105.7132393,18673087.041238602,0.479123456
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.68,1116.78,264.8,0.44689263149999997,1.0195018805,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.63,1112.81,315.3,0.4271391693,1.0018611546,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,1.05,1111.77,323.63,0.4508726999,1.000064427,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.79,1113.55,286.5,0.4519821114,1.0095604781999998,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.57,1116.07,311.27,0.4144629439,0.987062187,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.46,1127.55,280.29,0.3900354826,0.9655849064,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.92,1119.9,261.23,0.4580517596,1.0009029653000001,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.88,1124.96,318.67,0.4502878531,1.0008011745,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,1.01,1125.28,301.63,0.45372864409999997,0.9997321278,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.53,1126.18,276.03,0.4165623893,0.981176121,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.48,1108.44,306.8,0.3788459391,0.9657968794,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.95,1115.32,271.37,0.4577316046,1.001290129,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.97,1122.24,306.33,0.45173114159999994,0.9989436652,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.71,1119.45,268.81,0.4496711575,1.0140486793999999,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.85,1109.56,250.66,0.4537851065,1.0073308487000001,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.75,1121.63,296.18,0.4446643473,1.0095217439,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.77,1123.33,256.18,0.4538243137,1.0072657318,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.58,1117.77,289.83,0.4245817419,0.9905727329,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.64,1107.21,294.44,0.4263839254,0.999939125,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1127.17,23399196.36,3.32,26.55,168.84,0.84,1110.64,278.99,0.4536610495,1.007485248,3302254.06154843,1117362.20834594,1355572.79789975,21029.731792854098,41258257.1991418,9099874.75653066,8637203.09067845,50935170.811234005,18580278.4638942,0.4617866001
20000000,1025.41,23597573.74,2.99,18.61,272.5,1.04,1016.67,294.55,0.3935723914,1.0000634473,2872551.70278535,1645467.50071979,993192.68263761,36065.7424736046,43632108.681359604,10205623.7421907,9905305.58723628,58777166.822069496,21096700.1161483,0.4001754529
20000000,1025.41,23597573.74,2.99,18.61,272.5,0.5,1019.5,287.36,0.17076716739999998,0.8459303176,2872551.70278535,1645467.50071979,993192.68263761,36065.7424736046,43632108.681359604,10205623.7421907,9905305.58723628,58777166.822069496,21096700.1161483,0.4001754529
